m_m2_bustrm_inc_lr_45_54, m_m2_trnbus_tot, m_m1_ferry_25_34, m_m2_busoth_75ov, m_m2_trncarasdriv_65_74, m_m1_tram_inc_lr_65_74, m_m1_taxi_tot, m_m1_carasdriv_25_34, m_m1_carasdriv_tot, m_m2_trnfer_25_34, m_m1_train_15_24, m_m1_mbikescoot_45_54, m_m1_truck_tot, m_m2_bustrm_inc_lr_25_34, m_m1_truck_35_44, m_m2_busoth_25_34, m_m1_taxi_75ov, m_m1_other_tot, m_m1_ferry_15_24, m_m2_bustrm_inc_lr_55_64, m_m2_trnoth_55_64, m_m2_trntrm_inc_lr_55_64, m_m1_wlkonly_25_34, m_m2_busoth_15_24, m_m1_bicycle_45_54, m_m2_trntrm_inc_lr_35_44, m_m1_ferry_45_54, m_m2_busfer_55_64, m_m2_trnfer_15_24, m_m1_mbikescoot_65_74, m_m1_taxi_25_34, m_m2_buscarasdriv_35_44, m_m1_mbikescoot_55_64, m_m2_trnoth_25_34, m_m1_bicycle_25_34, m_m2_busoth_45_54, m_m2_trntrm_inc_lr_65_74, m_m2_trnbus_35_44, m_m2_busoth_35_44, m_m1_tot_m1_35_44, m_m2_trncarasdriv_15_24, m_m1_tot_m1_55_64, m_m2_trnoth_65_74, m_m1_taxi_65_74, m_m1_tot_m1_65_74, m_m2_trncarasdriv_25_34, m_m1_caraspas_15_24, m_m2_train_and_tot_35_44, m_m1_truck_75ov, m_m1_tot_m1_tot, m_m1_wlkonly_75ov, m_m1_wlkonly_65_74, m_m1_carasdriv_35_44, m_m1_other_25_34, m_m2_buscaraspas_65_74, m_m2_bustrm_inc_lr_tot, m_m1_bus_15_24, m_m2_busfer_65_74, m_m2_train_and_tot_45_54, m_m2_busfer_45_54, m_m1_other_45_54, m_m1_bus_55_64, m_m1_mbikescoot_25_34, m_m2_trnbus_55_64, m_m1_ferry_65_74, m_m2_trnbus_65_74, m_m2_trnbus_45_54, m_m1_truck_65_74, m_m2_train_and_tot_tot, m_m2_trntrm_inc_lr_tot, m_m1_caraspas_35_44, m_m2_trntrm_inc_lr_75ov, m_m1_wlkonly_35_44, m_m2_train_and_tot_75ov, m_m2_trncarasdriv_45_54, m_m2_busfer_15_24, m_m1_caraspas_tot, m_m1_tram_inc_lr_35_44, m_m2_trncarasdriv_35_44, m_m2_bustrm_inc_lr_35_44, m_m1_taxi_15_24, m_m1_carasdriv_75ov, sa2_name16, m_m1_wlkonly_15_24, m_m2_buscarasdriv_65_74, m_m2_trnbus_25_34, m_m1_ferry_35_44, m_m2_trnoth_45_54, m_m1_carasdriv_65_74, m_m1_caraspas_25_34, m_m2_buscaraspas_55_64, m_m1_mbikescoot_tot, m_m2_trncaraspas_15_24, m_m1_truck_25_34, m_m1_other_75ov, m_m1_tram_inc_lr_25_34, m_m2_buscaraspas_15_24, m_m2_trnoth_15_24, m_m1_bicycle_15_24, m_m1_tot_m1_75ov, m_m1_truck_45_54, m_m1_taxi_45_54, m_m1_other_55_64, m_m1_other_65_74, m_m2_buscarasdriv_55_64, m_m1_truck_15_24, m_m1_train_35_44, m_m2_trnoth_35_44, m_m1_bus_45_54, m_m2_bustrm_inc_lr_15_24, m_m2_trntrm_inc_lr_45_54, m_m2_trnfer_45_54, m_m1_caraspas_75ov, m_m1_other_15_24, m_m1_bus_75ov, m_m1_bicycle_tot, m_m1_tram_inc_lr_45_54, m_m2_buscaraspas_75ov, m_m1_mbikescoot_15_24, m_m2_buscaraspas_25_34, m_m1_bus_65_74, m_m2_buscaraspas_35_44, m_m2_trnfer_tot, m_m2_trnoth_tot, m_m2_trncaraspas_75ov, m_m1_tram_inc_lr_75ov, m_m1_train_65_74, m_m2_trnfer_65_74, m_m1_train_45_54, m_m1_bus_25_34, m_m2_trnfer_55_64, m_m2_busfer_35_44, m_m2_trncaraspas_65_74, m_m2_bustrm_inc_lr_75ov, m_m2_trnbus_15_24, m_m1_tot_m1_25_34, m_m1_bicycle_75ov, m_m2_buscaraspas_45_54, m_m2_trntrm_inc_lr_25_34, m_m1_tram_inc_lr_tot, m_m2_trnbus_75ov, m_m1_bicycle_55_64, m_m1_taxi_35_44, m_m2_trncarasdriv_75ov, m_m2_trncaraspas_25_34, m_m2_train_and_tot_15_24, m_m1_bicycle_35_44, m_m2_train_and_tot_25_34, m_m1_tot_m1_45_54, m_m2_trnfer_35_44, m_m2_buscarasdriv_25_34, m_m2_train_and_tot_55_64, m_m1_train_55_64, m_m1_bus_tot, m_m1_wlkonly_55_64, m_m2_busoth_tot, m_m2_busoth_65_74, m_m1_taxi_55_64, m_m2_trnoth_75ov, m_m2_buscarasdriv_tot, m_m1_mbikescoot_75ov, m_m1_tram_inc_lr_15_24, m_m2_bustrm_inc_lr_65_74, m_m1_ferry_55_64, m_m1_caraspas_45_54, m_m1_mbikescoot_35_44, m_m2_buscarasdriv_45_54, m_m1_tram_inc_lr_55_64, m_m1_caraspas_55_64, m_m1_wlkonly_45_54, m_m2_buscarasdriv_75ov, m_m1_bus_35_44, m_m2_busfer_25_34, m_m1_train_tot, m_m2_buscarasdriv_15_24, m_m2_buscaraspas_tot, m_m2_trntrm_inc_lr_15_24, m_m1_carasdriv_55_64, m_m1_bicycle_65_74, m_m1_ferry_tot, m_m2_trncaraspas_35_44, m_m1_carasdriv_15_24, m_m2_busoth_55_64, sa2_main16, m_m2_busfer_75ov, m_m1_other_35_44, m_m2_trncarasdriv_tot, m_m2_trncaraspas_45_54, m_m2_trncarasdriv_55_64, m_m1_caraspas_65_74, m_m2_train_and_tot_65_74, m_m1_train_25_34, m_m2_trnfer_75ov, m_m1_carasdriv_45_54, m_m2_trncaraspas_55_64, m_m1_ferry_75ov, m_m2_trncaraspas_tot, m_m1_tot_m1_15_24, m_m1_truck_55_64, m_m2_busfer_tot, m_m1_wlkonly_tot, m_m1_train_75ov
0,0,0,0,0,0,0,73,493,0,0,0,19,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,106,0,159,0,0,37,0,16,0,0,597,0,5,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,3,0,0,0,36,0,0,0,0,3,"Eden",3,0,0,0,0,34,4,0,5,0,3,0,0,0,0,0,8,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,124,0,0,0,33,0,"101041023",0,0,0,0,0,0,0,0,0,132,0,0,0,53,4,0,30,0
0,0,0,0,0,0,0,42,227,0,0,0,14,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,66,0,0,27,0,4,0,0,294,0,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,5,0,0,0,0,0,"Eurobodalla Hinterland",3,0,0,0,0,24,0,0,3,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,46,0,0,0,21,0,"101041024",0,0,0,0,0,0,0,0,0,54,0,0,0,32,8,0,27,0
0,0,0,0,0,0,0,157,1097,0,0,4,26,0,4,0,0,10,0,0,0,0,8,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,227,0,293,0,0,84,0,34,0,0,1296,0,6,205,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,66,0,0,0,0,6,"Merimbula - Tura Beach",8,0,0,0,0,67,13,0,8,0,0,0,0,0,0,0,9,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,3,0,0,0,0,0,0,326,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,4,0,0,4,15,0,0,0,0,0,0,0,244,6,0,0,136,0,"101041025",0,0,0,0,0,0,0,0,0,278,0,0,0,186,6,0,82,0
0,0,0,0,0,0,0,146,1108,0,0,3,45,0,9,0,0,13,0,0,0,0,11,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,244,0,338,0,0,51,0,39,0,0,1348,0,3,203,0,0,0,4,0,0,0,3,0,3,0,0,0,0,3,0,0,11,0,12,0,0,0,87,0,0,0,0,9,"Moruya - Tuross Head",9,0,0,0,0,43,14,0,11,0,8,3,0,0,0,3,14,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,184,0,0,0,0,0,3,0,0,0,0,3,0,337,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,4,0,0,0,6,20,0,3,0,0,0,0,0,299,0,0,0,127,0,"101041026",0,3,0,0,0,0,0,0,0,285,0,0,0,187,15,0,61,0
0,0,0,0,0,0,0,113,740,0,0,4,28,0,4,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,150,0,240,0,0,72,0,14,0,0,899,0,9,127,3,0,0,0,0,0,0,4,0,3,0,0,0,0,7,0,0,11,0,3,0,0,0,42,0,0,0,0,3,"Narooma - Bermagui",10,0,0,0,0,53,6,0,16,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,3,0,199,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,6,3,0,0,8,6,0,0,0,0,0,0,0,204,0,0,0,70,0,"101041027",0,3,0,0,0,0,0,0,0,170,0,0,0,92,5,0,58,0
0,0,0,0,0,0,0,343,1662,0,0,4,45,0,8,0,0,13,0,0,0,0,17,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,371,0,350,0,0,75,0,67,0,0,2018,0,4,325,3,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,0,15,0,13,0,0,0,154,0,0,0,0,9,"Mudgee",19,0,0,0,0,63,29,0,21,0,9,0,0,0,0,0,17,14,0,3,3,0,7,0,0,0,0,0,0,0,0,0,18,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,5,0,0,0,0,8,0,462,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,15,0,0,0,16,24,0,3,0,0,0,3,0,287,0,0,0,244,0,"103031072",0,0,0,0,0,7,0,0,0,396,0,0,0,337,7,0,95,0
0,0,0,0,0,0,0,35,231,0,0,0,19,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,79,0,0,28,0,0,0,0,314,3,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,14,0,0,0,0,3,"Mudgee Region - East",0,0,0,0,0,14,3,0,7,0,0,0,0,0,0,0,10,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,0,0,0,0,0,0,52,0,0,0,29,0,"103031073",0,0,0,0,0,0,0,0,0,60,0,0,0,31,9,0,36,0
0,0,0,0,0,0,0,418,1692,0,0,5,62,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,487,0,305,0,0,85,0,20,0,4,2049,7,14,423,0,0,0,4,0,0,0,0,4,0,0,0,0,0,19,0,0,47,0,11,0,0,0,168,0,0,0,0,8,"Mudgee Region - West",5,0,0,0,0,43,60,0,27,0,0,0,0,0,0,0,24,17,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,14,22,0,0,0,0,0,0,0,0,0,32,0,0,0,20,10,0,4,0,0,0,0,0,234,0,0,0,137,0,"103031074",0,3,0,0,0,0,0,0,0,428,0,0,0,169,17,0,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wollangambe - Wollemi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"103031075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,0,0,3,0,4,1234,6054,0,16,20,74,0,15,0,0,28,0,0,0,0,64,0,13,0,0,0,0,4,3,0,23,0,6,0,0,4,0,1527,0,1246,0,0,291,9,161,20,0,7062,0,6,1357,3,0,0,36,0,19,0,3,12,13,5,0,0,7,7,92,0,42,0,20,0,8,0,346,0,11,0,0,23,"Gosford - Springfield",20,0,0,0,0,257,52,0,82,0,13,0,0,0,0,0,25,23,0,6,0,3,4,31,3,20,0,0,0,0,0,0,54,0,0,5,0,5,3,0,3,0,0,3,0,34,20,0,0,0,0,7,1445,0,0,0,0,0,9,0,0,0,15,14,13,1590,0,0,26,23,115,25,0,0,0,0,4,0,0,0,0,42,18,0,0,34,29,0,24,0,134,0,5,0,1089,3,3,0,694,0,"102011032",0,9,49,0,12,9,4,34,0,1406,6,0,9,941,17,0,168,0
0,0,0,0,0,0,0,291,1212,0,0,7,45,0,13,0,0,12,0,0,0,0,3,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,347,0,231,0,0,57,0,18,0,4,1460,3,10,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,7,0,0,0,94,0,0,0,0,12,"Blayney",14,0,0,0,0,35,26,0,14,0,5,0,0,0,0,0,20,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,3,0,0,0,0,0,0,334,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,17,0,0,0,9,14,0,3,0,0,0,0,0,194,0,0,0,107,0,"103041076",0,0,0,0,0,3,0,0,0,289,0,0,0,145,13,0,66,0
0,0,0,0,0,0,4,459,1917,0,0,4,25,0,5,0,0,19,0,0,0,0,34,0,4,0,0,0,0,0,3,0,3,0,4,0,0,0,0,504,0,288,0,0,86,0,48,0,0,2252,0,3,453,3,0,0,0,0,0,0,11,0,3,0,0,0,0,0,4,0,15,0,22,0,0,0,108,0,0,0,0,8,"Queanbeyan",20,0,0,0,0,78,28,0,26,0,3,0,0,0,0,3,11,6,0,0,0,0,0,0,0,3,0,0,0,0,4,0,17,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,548,0,0,0,0,0,6,0,0,0,0,7,0,430,0,0,0,0,15,11,0,0,3,0,0,0,0,0,0,8,3,0,0,7,14,0,4,0,0,0,0,0,255,0,4,0,291,0,"101021009",0,0,4,0,0,3,0,0,0,374,0,0,0,381,8,0,111,0
0,0,0,0,0,0,3,443,1621,0,0,0,46,0,16,0,0,6,0,0,0,0,15,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,362,0,262,0,0,66,0,58,0,0,1846,0,0,326,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15,0,3,0,0,0,100,0,0,0,0,8,"Queanbeyan - East",9,0,0,0,0,56,16,0,17,0,8,0,0,0,0,0,6,12,0,0,3,0,7,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3,3,0,0,4,8,0,0,0,0,0,0,0,229,0,0,0,230,0,"101021010",0,0,0,0,0,0,0,0,0,317,0,0,0,311,4,0,41,0
0,0,0,0,0,0,3,282,1190,0,0,7,57,0,11,0,0,20,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,311,0,202,0,0,56,0,13,0,0,1415,0,5,269,4,0,0,0,0,0,0,3,3,3,0,0,0,0,4,0,0,9,0,7,0,0,0,46,0,0,0,0,9,"Queanbeyan Region",8,0,0,0,0,39,11,0,12,0,9,0,0,0,0,3,11,16,0,0,0,0,7,0,0,4,0,0,0,0,3,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,22,16,0,0,0,0,0,0,0,0,0,10,3,0,0,0,17,0,0,0,4,0,4,0,168,0,0,0,103,0,"101021011",0,7,0,0,0,4,0,0,0,327,0,0,0,138,15,0,62,0
0,0,0,0,0,0,17,1091,5033,0,0,11,87,0,24,0,0,23,0,0,0,0,61,0,14,0,3,0,0,0,5,0,7,0,14,0,0,0,0,1292,0,990,0,0,224,0,177,0,0,5916,0,10,1133,3,0,0,3,0,3,0,6,4,13,0,0,0,0,9,3,0,56,0,40,0,0,0,372,0,0,0,4,26,"Orange",55,0,0,4,0,186,71,0,50,0,11,0,0,0,0,9,28,18,3,8,3,0,3,0,0,6,0,0,0,0,0,0,60,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1262,0,0,0,0,0,11,0,0,0,0,18,0,1249,0,0,0,0,24,47,0,0,3,0,0,0,0,0,0,42,9,0,0,22,37,0,3,0,0,0,0,0,879,0,7,0,614,0,"103041077",0,6,0,0,0,9,0,0,0,1111,0,0,0,865,17,0,251,0
0,0,0,0,0,0,0,356,1467,0,0,3,44,0,6,0,0,14,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,239,0,0,56,0,50,0,0,1699,0,5,346,4,0,0,5,0,0,0,8,0,3,0,0,0,0,3,4,0,19,0,7,0,0,0,96,0,0,0,0,3,"Orange - North",7,0,0,0,0,45,17,0,11,0,5,0,0,0,0,3,8,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,8,0,0,0,0,0,0,337,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,6,3,0,0,3,10,0,0,0,0,0,0,0,216,0,3,0,216,0,"103041078",0,3,4,0,0,0,0,0,0,291,0,0,0,288,5,0,43,0
0,0,0,0,0,0,0,303,1395,0,0,9,54,0,9,0,0,21,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,377,0,293,0,0,124,0,24,0,4,1714,9,20,329,0,0,0,0,0,0,0,4,3,3,0,0,0,0,12,0,0,15,0,18,0,0,0,88,0,0,0,0,14,"Orange Region",12,0,0,0,0,79,23,0,19,0,3,0,0,0,0,0,25,15,0,5,5,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,5,38,0,0,0,0,0,0,0,0,0,14,4,0,0,10,28,0,0,0,0,0,0,0,224,0,0,0,120,0,"103041079",0,6,0,0,0,0,0,0,0,323,0,0,0,161,14,0,124,0
0,0,0,0,0,0,9,562,3369,0,0,20,98,0,17,0,0,17,0,0,0,0,29,0,26,0,0,0,0,0,0,0,8,0,16,0,0,0,0,854,0,791,0,0,163,0,117,0,4,4054,3,11,744,3,0,0,0,0,0,0,10,3,3,0,0,0,0,4,3,0,26,0,24,0,0,0,247,0,0,0,0,20,"Grafton",22,0,0,0,0,124,45,0,45,0,9,0,0,0,0,11,28,22,3,3,0,0,4,0,0,3,0,0,0,3,0,0,88,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,671,0,0,0,0,0,22,4,0,0,0,17,0,995,0,0,3,0,13,39,0,0,0,0,0,0,0,0,0,29,9,0,0,21,35,0,0,0,0,0,0,0,660,3,0,0,397,0,"104011080",0,3,0,0,0,8,0,0,0,853,0,0,0,557,33,0,169,0
0,0,0,0,0,0,0,108,604,0,0,0,45,0,6,0,0,27,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,141,0,177,0,0,67,0,19,0,7,822,7,13,126,0,0,0,0,0,0,0,10,0,0,0,0,0,0,9,0,0,6,0,11,0,0,0,41,0,0,0,0,7,"Grafton Region",4,0,0,0,0,40,11,0,4,0,5,4,0,0,0,0,23,10,0,6,6,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,3,0,0,0,3,23,0,0,0,0,0,0,0,134,0,0,0,56,0,"104011081",0,3,0,0,0,0,0,0,0,136,0,0,0,88,16,0,91,0
0,0,0,0,0,0,3,247,1535,0,0,9,51,0,13,0,0,33,0,0,0,0,11,0,12,0,0,0,0,0,0,0,3,0,4,0,0,0,0,371,0,410,0,0,106,0,38,0,4,1884,3,20,318,0,0,0,0,0,0,0,5,0,3,0,0,0,0,12,0,0,8,0,18,0,0,0,87,0,0,0,0,8,"Maclean - Yamba - Iluka",13,0,0,0,0,69,18,0,20,0,0,0,0,0,0,0,12,11,0,9,0,0,3,0,0,0,0,0,0,0,4,0,30,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,7,0,0,0,0,5,0,436,0,0,0,0,4,34,0,0,0,0,0,0,0,0,0,14,0,0,0,11,20,0,0,0,0,0,0,0,331,0,0,0,187,0,"104011082",0,8,0,0,0,0,0,0,0,372,0,0,0,250,12,0,128,0
0,0,0,0,0,0,0,75,455,0,0,5,13,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,129,0,0,32,0,11,0,3,565,0,4,89,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,0,0,0,17,0,0,0,0,4,"Bellingen",14,0,0,0,0,25,0,0,12,0,3,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,4,3,0,0,3,9,0,0,0,0,0,0,0,115,0,0,0,34,0,"104021083",0,0,0,0,0,0,0,0,0,121,0,0,0,61,7,0,59,0
0,0,0,0,0,0,0,400,2162,0,0,10,49,0,16,0,0,19,0,0,0,0,36,0,6,0,0,0,0,0,0,0,4,0,8,0,0,0,0,545,0,458,0,0,110,0,92,0,0,2570,0,6,484,4,0,0,8,0,0,0,5,0,12,0,0,0,0,4,0,0,19,0,11,0,0,0,162,0,0,0,0,7,"Coffs Harbour - North",17,0,0,0,0,92,25,0,38,0,10,0,0,3,0,7,7,8,0,4,3,0,0,0,0,0,0,0,0,0,0,0,39,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,4,0,0,0,0,11,0,520,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,9,9,0,0,10,10,0,0,0,0,0,8,0,416,0,0,0,299,0,"104021084",0,0,0,0,0,4,0,0,0,466,0,0,0,427,15,0,93,0
0,0,0,0,0,0,3,864,4569,0,0,26,83,0,10,0,0,25,0,0,0,0,24,0,19,0,0,0,0,0,0,0,17,0,14,0,0,0,0,1084,0,1030,0,0,204,0,114,0,3,5265,0,7,977,4,0,0,7,0,0,0,5,7,10,0,0,0,0,3,0,0,34,0,21,0,0,0,247,0,0,0,0,14,"Coffs Harbour - South",24,0,0,0,0,182,48,0,86,0,8,0,0,3,0,15,19,23,3,8,3,0,0,0,0,0,0,0,0,0,3,0,95,0,0,16,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,986,0,0,0,0,0,25,0,0,0,0,22,0,1282,0,0,0,0,24,16,0,0,0,0,3,0,0,0,0,34,12,0,0,17,28,0,5,0,3,0,3,0,912,0,0,0,474,0,"104021085",0,3,0,0,0,0,0,0,0,1145,0,0,0,658,28,0,122,0
0,0,0,0,0,0,0,25,173,0,0,0,28,0,4,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,56,0,0,18,0,3,0,0,243,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,11,0,0,0,0,0,"Coramba - Nana Glen - Bucca",3,0,0,0,0,10,6,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,34,0,0,0,15,0,"104021086",0,0,0,0,0,0,0,0,0,48,0,0,0,23,10,0,21,0
0,0,0,0,0,0,0,301,1141,0,0,0,41,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,162,0,0,25,0,27,0,0,1281,0,0,256,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,49,0,0,0,0,7,"Queanbeyan West - Jerrabomberra",3,0,0,0,0,26,15,0,4,0,13,0,0,0,0,0,7,6,0,3,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,3,0,234,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,146,0,3,0,192,0,"101021012",0,3,0,0,0,0,0,0,0,223,0,0,0,238,9,0,12,0
0,0,0,0,0,0,0,68,365,0,0,0,31,0,3,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,107,0,0,38,0,4,0,3,465,4,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,19,0,0,0,0,0,"Bombala",0,0,0,0,0,18,5,0,3,0,4,0,0,0,0,0,12,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,5,0,0,0,3,10,0,0,0,0,0,0,0,83,0,0,0,41,0,"101031013",0,3,0,0,0,4,0,0,0,91,0,0,0,49,11,0,33,0
