f_m1_other_55_64, f_m1_bicycle_tot, f_m1_carasdriv_tot, m_m2_bustot_25_34, f_m1_tot_m1_45_54, m_mt_ns_tot, m_m2_other_m2_tot, f_m1_caraspas_25_34, f_m1_carasdriv_15_24, f_m1_bus_65_74, m_m3_trn_and_2_oth_ms_55_64, m_m3_bus2othms_ex_tn_75ov, m_m3_tot_m3_35_44, m_tot_55_64, f_m1_caraspas_15_24, m_wkd_at_home_65_74, f_m1_bicycle_35_44, f_m1_carasdriv_25_34, f_m1_wlkonly_25_34, f_m1_tram_inc_lr_75ov, f_m1_taxi_75ov, f_m2_trnbus_45_54, f_m1_bus_25_34, m_m3_other_m3_tot, f_m1_mbikescoot_55_64, m_did_not_go_to_work_65_74, m_m2_tot_m2_25_34, m_m3_bus2othms_ex_tn_tot, f_m1_carasdriv_75ov, m_m2_other_m2_75ov, f_m1_tram_inc_lr_tot, f_m2_trnbus_65_74, m_m2_bustot_45_54, m_wkd_at_home_75ov, f_m1_train_65_74, f_m2_trnbus_55_64, f_m1_bicycle_25_34, m_m3_trn_and_2_oth_ms_45_54, m_tot_65_74, m_m2_bustot_75ov, f_m1_wlkonly_45_54, f_m1_mbikescoot_75ov, m_did_not_go_to_work_15_24, f_m1_ferry_15_24, f_m1_other_65_74, f_m1_mbikescoot_25_34, m_did_not_go_to_work_35_44, m_m2_other_m2_35_44, f_m2_trnbus_35_44, m_m3_other_m3_65_74, m_tot_tot, f_m1_other_15_24, f_m1_mbikescoot_65_74, m_tot_75ov, m_m3_tot_m3_25_34, f_m1_tram_inc_lr_35_44, m_m2_tot_m2_75ov, m_m3_other_m3_75ov, f_m1_bicycle_15_24, m_m3_bus2othms_ex_tn_45_54, f_m1_carasdriv_65_74, m_m3_trn_and_2_oth_ms_75ov, m_wkd_at_home_tot, f_m1_other_75ov, m_m2_tot_m2_45_54, f_m1_carasdriv_45_54, f_m1_ferry_75ov, m_m3_other_m3_25_34, f_m1_truck_35_44, m_m3_bus2othms_ex_tn_15_24, m_did_not_go_to_work_tot, m_m2_other_m2_25_34, f_m1_wlkonly_15_24, f_m1_mbikescoot_35_44, f_m1_tot_m1_35_44, m_m3_tot_m3_tot, m_m2_bustot_tot, f_m1_tram_inc_lr_65_74, f_m1_other_25_34, m_m3_other_m3_45_54, f_m1_taxi_15_24, f_m1_truck_15_24, sa2_name16, m_mt_ns_25_34, m_m3_bus2othms_ex_tn_55_64, f_m1_bicycle_75ov, m_wkd_at_home_35_44, f_m1_truck_tot, m_tot_15_24, m_wkd_at_home_55_64, m_m2_tot_m2_35_44, m_m3_tot_m3_15_24, f_m1_truck_25_34, m_m3_other_m3_55_64, f_m1_other_45_54, f_m1_ferry_tot, m_wkd_at_home_15_24, m_did_not_go_to_work_25_34, m_m3_bus2othms_ex_tn_65_74, m_mt_ns_35_44, f_m1_caraspas_35_44, f_m1_taxi_55_64, m_m2_tot_m2_55_64, f_m1_tot_m1_65_74, f_m1_other_35_44, f_m1_bicycle_65_74, f_m1_ferry_65_74, f_m1_wlkonly_75ov, m_m2_other_m2_15_24, m_m2_tot_m2_15_24, f_m1_bus_45_54, f_m1_tram_inc_lr_55_64, m_did_not_go_to_work_75ov, m_mt_ns_75ov, f_m1_taxi_25_34, f_m1_bicycle_55_64, f_m1_caraspas_tot, f_m1_ferry_45_54, f_m1_train_45_54, f_m1_carasdriv_35_44, f_m1_train_75ov, f_m2_trnbus_15_24, f_m1_carasdriv_55_64, m_m2_bustot_35_44, f_m1_tram_inc_lr_25_34, f_m1_taxi_tot, m_tot_25_34, m_m3_tot_m3_75ov, f_m1_taxi_35_44, m_m3_other_m3_35_44, f_m1_tot_m1_tot, f_m1_truck_65_74, f_m1_bicycle_45_54, f_m1_tram_inc_lr_15_24, m_wkd_at_home_25_34, f_m1_train_25_34, f_m1_bus_35_44, f_m1_train_15_24, f_m1_other_tot, f_m1_bus_55_64, f_m2_trnbus_tot, m_m3_tot_m3_65_74, f_m1_caraspas_75ov, m_mt_ns_55_64, f_m1_truck_45_54, f_m2_trnbus_75ov, m_m2_tot_m2_tot, f_m1_taxi_65_74, f_m1_ferry_35_44, f_m1_caraspas_65_74, f_m1_tot_m1_55_64, f_m1_tot_m1_25_34, f_m1_mbikescoot_45_54, m_did_not_go_to_work_55_64, m_m2_bustot_55_64, m_m3_trn_and_2_oth_ms_15_24, m_mt_ns_45_54, f_m1_train_tot, m_m2_other_m2_55_64, f_m1_tram_inc_lr_45_54, m_m3_tot_m3_45_54, f_m1_bus_tot, f_m1_wlkonly_tot, m_tot_45_54, f_m1_bus_75ov, f_m1_wlkonly_55_64, f_m1_train_35_44, f_m1_wlkonly_65_74, m_m2_bustot_15_24, sa2_main16, m_m3_bus2othms_ex_tn_35_44, f_m1_truck_55_64, m_m2_other_m2_65_74, m_m3_trn_and_2_oth_ms_25_34, m_m3_trn_and_2_oth_ms_tot, m_m3_other_m3_15_24, f_m1_tot_m1_75ov, f_m1_caraspas_55_64, m_did_not_go_to_work_45_54, m_m2_other_m2_45_54, f_m1_wlkonly_35_44, m_m2_tot_m2_65_74, m_mt_ns_15_24, f_m1_tot_m1_15_24, f_m1_taxi_45_54, f_m1_caraspas_45_54, f_m2_trnbus_25_34, f_m1_bus_15_24, m_m3_trn_and_2_oth_ms_35_44, m_mt_ns_65_74, f_m1_train_55_64, m_m3_tot_m3_55_64, m_tot_35_44, m_m3_bus2othms_ex_tn_25_34, m_m2_bustot_65_74, f_m1_ferry_55_64, m_m3_trn_and_2_oth_ms_65_74, f_m1_ferry_25_34, f_m1_truck_75ov, f_m1_mbikescoot_15_24, f_m1_mbikescoot_tot, m_wkd_at_home_45_54
5,3,402,0,135,21,28,3,39,0,0,0,3,334,8,75,0,97,30,0,0,0,0,12,3,4,8,0,0,3,0,0,0,43,0,0,0,0,136,0,31,0,15,0,3,0,44,3,0,3,1779,0,0,72,10,0,3,0,0,0,21,0,385,0,11,89,0,7,0,0,197,3,17,0,116,16,0,0,5,3,0,0,"Roma Region",0,0,0,58,0,155,85,5,0,0,0,4,0,12,35,0,4,4,0,3,34,3,0,0,0,0,0,0,0,3,5,0,0,33,0,0,88,0,0,62,0,0,0,321,0,0,0,595,0,0,0,28,0,0,0,18,0,0,3,0,0,0,0,29,0,0,3,104,134,4,34,0,0,4,0,4,0,3,3,123,439,0,28,0,5,0,"307011177",0,0,3,4,9,0,3,8,62,4,17,3,0,72,0,5,0,0,3,0,0,0,327,0,0,0,0,0,0,0,4,85
0,3,250,0,92,10,11,3,22,0,0,0,0,137,11,35,0,31,14,0,0,0,3,0,0,3,4,0,3,0,0,0,0,11,0,0,0,0,75,0,20,0,6,0,0,0,12,0,0,0,728,0,0,27,0,0,0,0,0,0,10,0,159,0,0,70,0,0,0,0,54,3,16,0,69,0,3,0,0,0,0,0,"Tara",0,0,0,18,0,81,42,0,0,0,0,0,0,11,11,0,4,0,0,3,16,0,0,0,3,0,0,0,0,0,0,0,0,25,0,0,49,0,0,56,0,0,0,131,0,0,0,363,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,76,57,0,17,0,0,3,0,6,0,0,5,83,151,0,19,0,0,0,"307011178",0,0,0,0,0,0,6,3,3,0,13,0,0,52,0,4,0,0,0,3,0,0,127,0,0,0,0,0,0,0,0,38
0,0,494,0,172,19,18,3,68,0,0,0,0,351,21,68,0,71,12,0,0,0,0,0,0,19,5,0,0,0,0,0,0,23,0,0,0,0,162,0,23,0,24,0,0,0,23,0,0,0,1580,0,0,36,0,0,0,0,0,0,17,0,302,0,3,142,0,0,0,0,134,5,3,0,98,3,0,0,6,0,0,0,"Crows Nest - Rosalie",3,0,0,25,0,144,93,0,0,0,0,0,0,9,16,0,0,3,0,5,42,0,0,0,0,0,3,0,0,0,0,0,0,46,0,0,83,0,0,113,0,0,0,228,0,0,0,635,0,0,0,25,0,0,0,7,0,0,0,0,3,0,0,17,0,0,7,144,94,0,23,0,0,3,0,5,0,0,0,79,386,0,23,0,9,0,"307021179",0,0,0,0,0,0,7,7,40,3,12,0,3,94,0,6,0,0,0,3,0,0,267,0,0,0,0,0,0,0,3,68
0,3,942,0,305,38,40,26,133,0,0,0,0,507,33,42,0,174,4,0,0,0,0,3,0,17,13,0,0,0,0,0,0,21,0,0,0,0,149,0,7,0,28,0,0,0,31,6,0,0,3205,0,0,40,0,0,0,0,0,0,15,0,224,0,4,255,0,0,0,0,189,15,14,4,252,3,0,0,3,0,0,0,"Jondaryan",3,0,0,24,0,443,56,6,0,0,0,0,0,19,30,0,3,41,0,0,23,0,0,0,3,12,12,0,0,0,3,0,0,148,0,0,194,0,0,168,0,0,0,685,0,0,0,1180,0,0,0,14,0,0,0,5,0,0,0,0,5,0,0,41,0,0,0,201,208,0,42,0,0,7,0,0,0,0,0,69,721,0,21,0,7,0,"307021180",0,0,3,0,0,0,6,5,36,4,13,3,12,187,0,36,0,0,0,3,0,0,676,0,0,0,0,0,0,0,6,50
0,0,355,0,109,6,10,8,36,0,0,0,0,183,5,18,0,58,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,58,0,15,0,9,0,0,0,9,3,0,0,919,0,0,18,0,0,0,0,0,0,15,0,100,0,3,83,0,0,0,0,81,0,8,0,102,0,0,0,0,0,0,0,"Millmerran",0,0,0,10,0,114,25,3,0,0,0,0,0,8,19,0,5,9,0,3,20,0,0,0,0,0,0,0,0,4,0,0,0,33,0,0,86,0,0,74,0,0,0,150,0,0,0,433,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,85,74,0,18,0,0,3,0,3,0,0,0,40,230,0,0,0,4,0,"307021181",0,0,0,0,0,0,0,9,12,3,3,0,0,48,0,6,0,0,0,0,0,0,165,0,0,0,0,0,0,0,3,22
4,62,1962,17,553,19,27,56,279,13,0,0,10,406,47,9,14,521,79,0,0,7,80,0,0,6,61,7,8,0,0,3,0,3,0,4,13,4,90,0,29,0,50,0,0,4,37,3,14,0,3800,5,0,9,9,0,0,0,10,0,44,0,142,0,16,418,0,0,0,3,222,9,53,3,624,34,35,0,4,0,3,0,"West End",12,0,0,35,0,531,16,30,12,0,0,3,3,8,54,0,3,36,0,15,58,3,0,0,0,3,25,35,0,0,0,5,0,208,0,14,477,0,10,213,4,0,7,1152,0,3,0,2801,0,14,0,26,25,31,8,19,20,52,6,0,3,0,0,152,0,0,5,289,791,7,29,6,5,0,63,3,0,4,237,224,720,0,17,6,3,6,"305011112",0,0,0,5,31,0,10,31,42,3,45,0,3,478,0,36,16,63,10,0,7,3,882,3,0,0,6,0,0,0,18,35
0,3,295,0,85,4,4,4,31,0,0,0,0,46,4,3,0,56,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,9,0,0,0,0,0,0,0,349,0,0,3,0,0,0,0,0,0,11,0,56,0,0,70,0,0,0,0,17,3,0,0,82,3,0,0,0,0,0,0,"Balmoral",0,0,0,23,0,65,8,0,0,0,0,0,0,3,4,0,0,5,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,71,0,0,46,0,0,0,74,0,0,0,347,0,0,0,7,0,0,3,4,0,0,0,0,0,0,0,7,0,0,3,54,75,0,3,0,0,0,4,0,0,0,3,19,74,0,0,0,0,0,"305021113",0,0,0,0,0,0,0,0,3,0,8,0,0,40,0,3,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,20
0,5,591,0,196,7,10,5,96,0,0,0,0,198,25,28,0,92,4,0,0,0,0,0,0,4,3,0,0,0,0,0,0,19,0,0,0,0,97,0,7,0,18,0,0,0,15,0,0,0,1168,0,0,33,0,0,0,0,0,0,17,0,130,0,0,176,0,0,0,0,70,3,8,0,125,0,0,0,0,0,0,0,"Pittsworth",0,0,0,3,3,196,34,0,0,0,0,3,0,3,7,0,0,8,0,0,33,0,0,0,3,0,0,0,0,3,0,0,0,58,0,0,113,0,0,87,0,0,0,196,0,0,0,702,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,10,0,0,3,116,109,0,12,0,0,0,0,0,0,0,0,47,264,0,18,0,6,0,"307021182",0,0,0,0,0,0,5,6,16,0,8,0,0,128,0,6,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,29
0,3,586,3,128,14,14,16,137,0,0,0,0,125,27,9,5,156,13,0,0,0,7,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,40,0,3,0,32,6,0,3,14,5,0,0,1140,0,0,12,0,0,0,0,0,0,10,0,113,0,10,114,0,0,0,0,85,4,17,0,150,3,12,0,0,0,0,0,"Bulimba",3,0,0,28,0,220,18,7,0,0,0,0,9,8,26,0,3,0,0,3,15,0,0,0,0,0,8,3,0,5,0,0,0,62,0,0,130,0,0,39,3,0,0,290,0,0,0,759,0,0,0,17,0,3,0,6,0,5,0,0,0,0,0,32,0,0,3,53,208,0,13,3,0,3,7,0,0,0,32,49,203,0,9,3,0,3,"305021114",0,0,0,0,0,0,0,8,3,3,4,0,3,210,0,4,0,17,0,0,0,0,254,0,0,0,0,3,0,0,3,29
3,19,2265,0,626,40,22,33,346,0,0,0,0,696,95,63,0,418,17,0,0,0,0,3,0,38,7,0,6,0,0,0,0,28,0,0,3,0,286,0,30,0,56,0,3,0,58,8,0,0,4180,0,0,61,0,0,0,0,7,0,56,0,319,0,4,542,0,0,0,0,306,3,29,3,611,9,3,0,0,0,0,0,"Wambo",3,0,0,42,3,649,83,11,0,0,0,6,0,12,50,0,4,28,0,4,72,0,0,0,3,4,4,0,0,0,3,0,5,208,0,0,553,0,0,342,3,0,5,785,0,0,0,2679,0,9,0,19,0,3,0,17,0,0,0,0,6,0,0,34,0,0,3,401,472,0,57,0,0,7,0,3,0,0,8,152,872,0,30,0,9,0,"307021183",0,3,0,0,4,0,8,21,45,3,27,0,4,481,0,31,0,0,0,7,0,0,841,0,0,0,0,0,0,0,5,67
0,8,851,3,233,6,10,17,113,0,0,0,0,222,21,6,0,196,17,0,0,3,27,0,0,3,9,3,0,0,0,0,0,3,0,0,5,0,53,0,3,0,40,3,0,3,16,0,0,0,1847,0,0,19,4,0,0,0,5,0,34,0,72,0,3,204,0,0,0,0,106,3,20,0,235,4,5,0,0,0,0,0,"East Brisbane",3,0,0,25,0,307,10,4,3,0,0,0,5,9,18,0,0,11,0,5,33,0,0,0,0,0,3,8,0,3,0,0,0,68,0,0,198,0,0,101,0,0,3,458,0,0,0,1083,0,0,0,12,4,10,3,8,4,7,0,0,0,0,0,29,0,0,3,120,278,0,11,0,0,3,7,5,0,0,72,54,348,0,4,0,0,0,"305021115",0,0,0,0,8,0,3,7,11,4,8,0,3,184,0,6,0,17,0,0,0,0,436,0,0,0,0,0,0,0,3,18
0,13,198,0,99,12,7,3,29,0,0,0,0,146,3,15,3,42,29,0,0,0,0,4,0,4,4,0,0,0,0,0,0,8,0,0,0,0,57,0,39,0,7,0,0,0,8,0,0,0,685,6,0,7,0,0,0,0,4,0,9,0,115,0,7,47,0,0,0,0,50,4,28,0,55,4,0,0,4,0,0,0,"Far Central West",0,0,0,12,0,95,25,0,0,0,0,4,3,16,11,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,35,0,0,39,0,0,0,129,0,0,0,395,0,6,0,17,0,0,0,16,0,0,0,0,0,0,0,7,0,0,0,77,76,0,14,0,0,3,0,0,0,0,0,150,146,0,34,0,5,0,"315031410",0,0,0,0,0,0,0,0,8,7,13,0,3,72,0,5,0,0,0,3,0,0,102,0,0,0,0,0,0,3,3,15
3,3,311,0,119,20,8,4,24,0,0,0,0,206,5,19,0,70,24,0,0,0,0,0,0,4,5,0,0,0,0,0,0,5,0,0,3,0,70,0,27,0,9,0,0,0,11,0,0,0,828,0,0,15,0,0,0,0,0,0,13,0,118,0,3,77,0,0,0,0,69,5,20,0,86,5,0,0,0,0,0,0,"Far South West",6,0,0,7,0,87,35,0,0,0,0,6,0,3,14,0,0,3,0,3,24,3,0,0,0,0,0,0,0,0,0,0,0,30,0,0,64,0,0,60,0,0,0,138,0,0,0,487,0,0,0,18,0,0,0,20,0,0,0,0,3,0,0,8,0,0,3,103,103,4,22,0,0,0,0,3,0,0,0,119,173,0,28,0,5,0,"315031411",0,0,0,0,0,0,0,8,15,3,17,0,0,53,0,9,0,0,0,4,0,0,142,0,0,0,0,0,0,0,3,27
0,0,524,0,116,13,3,11,108,0,0,0,0,126,22,8,0,126,6,0,0,0,11,0,0,8,7,0,3,0,0,0,0,0,0,0,0,0,58,0,9,0,19,0,0,0,7,0,0,0,753,0,0,5,0,0,0,0,0,0,17,0,72,0,0,97,0,0,0,0,66,3,12,0,121,0,0,0,0,0,0,0,"Ascot",3,0,0,14,0,149,26,0,0,0,0,0,0,0,11,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,109,0,3,72,0,0,3,158,0,0,0,651,0,0,0,3,0,0,3,6,0,12,0,0,4,0,0,10,0,0,3,86,148,0,5,0,0,0,10,0,0,0,25,40,138,0,4,0,0,0,"305031121",0,0,0,0,0,0,4,6,3,0,9,0,0,155,0,3,3,13,0,0,3,0,119,0,0,0,0,0,0,0,0,14
0,13,958,0,240,10,18,14,162,3,0,0,0,209,47,5,3,228,15,0,0,3,15,0,0,7,11,0,4,0,0,0,0,0,0,0,3,0,67,0,5,0,44,0,0,3,21,8,0,0,1802,0,0,10,3,0,0,0,0,0,17,0,75,0,3,208,0,0,0,0,132,4,9,3,245,4,5,0,0,0,0,0,"Windsor",3,0,0,16,0,285,11,14,0,0,0,0,0,3,32,0,3,3,0,3,29,0,0,0,0,0,18,7,0,0,0,0,0,84,0,3,223,0,3,112,0,0,0,440,0,0,0,1204,0,3,0,17,15,8,14,3,7,11,0,0,0,0,0,47,0,0,0,145,289,0,18,0,0,0,39,4,0,0,60,41,351,0,3,0,0,5,"305031130",0,0,0,3,3,0,4,10,13,3,8,0,5,252,0,8,3,15,0,0,5,0,434,0,0,0,0,0,0,0,4,21
5,12,572,0,186,20,11,3,81,0,0,0,0,211,38,13,0,112,11,0,0,0,0,3,0,6,3,0,4,0,0,0,0,8,0,0,5,0,51,0,25,0,15,0,0,0,14,0,0,0,908,3,0,17,0,0,0,0,4,0,18,0,88,0,3,142,0,0,0,0,68,3,18,0,148,3,0,0,0,0,0,0,"Longreach",0,0,0,11,0,151,28,0,0,0,0,0,0,6,11,0,3,5,3,0,27,0,0,0,0,0,0,0,0,4,0,0,0,76,0,0,120,0,0,104,0,0,3,142,0,0,0,783,0,7,0,4,0,0,0,11,0,0,0,0,3,0,0,6,0,0,0,143,140,0,12,0,0,6,0,0,0,0,0,109,197,0,22,0,6,0,"315031412",0,0,0,0,0,0,3,16,19,0,20,0,3,143,0,11,0,0,0,0,0,0,145,0,0,0,0,0,0,0,3,20
0,3,351,0,96,3,0,0,60,0,0,0,0,76,7,3,3,76,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,19,0,4,0,11,0,0,0,3,0,0,0,420,0,0,8,0,0,0,0,0,0,10,0,72,0,0,89,0,0,0,0,39,0,4,0,91,3,0,0,0,0,0,0,"Hawthorne",0,0,0,17,0,68,22,0,4,0,0,0,12,0,7,0,0,4,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,78,0,0,47,0,0,0,76,0,0,0,422,0,0,0,7,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,50,89,0,4,0,0,0,4,0,0,0,3,26,95,0,0,0,0,0,"305021116",0,0,0,0,0,0,0,0,3,0,3,0,0,74,0,0,0,0,0,0,0,0,82,0,0,3,0,3,0,0,0,22
0,6,3812,0,1192,51,30,31,470,0,0,0,0,833,141,13,0,611,19,0,0,0,3,0,0,18,6,0,4,0,0,0,0,3,0,0,0,0,155,0,28,0,66,0,0,0,57,5,0,0,4374,0,0,28,0,0,0,0,0,0,90,0,76,0,3,1097,0,0,0,0,341,6,19,0,887,0,0,0,4,0,6,0,"Gympie - North",3,0,0,18,0,680,19,3,0,0,0,3,0,0,38,0,8,37,3,9,99,0,0,0,0,11,7,4,0,0,3,0,0,315,0,0,833,0,0,704,0,0,11,720,0,0,0,4270,0,0,0,3,0,7,0,10,0,0,0,0,10,0,0,35,0,0,10,767,669,3,80,0,0,11,0,9,0,0,17,96,1103,0,17,0,3,0,"319031512",0,0,0,0,0,0,3,37,88,3,8,0,15,644,3,54,0,10,0,0,0,0,850,0,0,0,0,0,0,0,4,17
0,0,484,0,141,5,6,4,48,0,0,0,0,89,26,7,0,86,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,30,0,3,0,3,0,0,0,3,0,0,0,450,0,0,5,0,0,0,0,0,0,10,0,33,0,0,136,0,0,0,0,38,0,3,0,124,0,0,0,0,0,0,0,"Gympie - South",0,0,0,0,0,66,11,3,0,0,0,0,0,0,3,0,3,7,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,39,0,0,112,0,0,87,0,0,0,79,0,0,0,542,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,94,93,0,10,0,0,4,0,0,0,0,0,10,105,0,0,0,0,0,"319031513",0,0,0,0,0,0,0,4,3,0,3,0,3,71,0,3,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,6
0,3,1644,3,424,18,29,41,237,3,0,0,0,471,73,7,0,381,24,0,0,0,16,3,3,12,18,0,5,0,0,0,0,3,0,0,0,0,111,0,11,0,51,0,0,4,46,11,0,0,3793,4,0,11,0,0,0,0,0,0,37,0,140,0,13,375,0,0,0,0,218,7,17,0,455,11,8,0,3,0,0,0,"Morningside - Seven Hills",4,0,0,41,3,491,25,17,3,0,0,3,0,3,56,0,8,16,0,8,45,0,0,0,0,6,15,3,0,0,0,3,0,181,0,3,413,0,0,202,0,0,9,923,0,3,0,1992,0,3,0,28,5,3,11,12,0,5,0,0,0,0,0,67,0,0,4,224,479,0,25,0,3,7,28,4,0,3,37,64,807,0,3,3,0,3,"305021117",0,0,0,0,4,0,5,17,28,3,12,0,3,356,0,27,3,8,0,0,0,0,981,0,0,0,0,0,0,0,10,29
0,10,459,0,167,4,3,4,32,0,0,0,0,91,7,6,0,82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,10,0,0,0,0,3,0,0,548,0,0,3,0,0,0,0,0,0,9,0,98,0,0,145,0,0,0,0,17,0,3,0,142,0,0,0,7,0,0,0,"Peregian Springs",0,0,0,34,0,57,16,3,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,27,0,0,132,0,0,57,0,0,0,81,0,0,0,532,0,3,0,8,0,0,0,12,3,0,0,0,0,0,0,3,0,0,0,76,96,0,3,0,0,0,0,0,0,0,4,15,131,0,0,0,0,0,"316051544",0,0,0,0,0,0,0,9,0,0,3,0,0,46,0,9,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,27
0,0,226,0,59,3,4,3,35,0,0,0,0,53,7,8,0,37,3,0,0,0,3,0,0,4,0,0,4,0,0,0,0,3,0,0,0,0,23,0,3,0,9,0,0,0,0,0,0,0,410,0,0,4,0,0,0,0,0,0,12,0,73,0,0,52,0,0,0,0,24,0,4,0,77,0,0,0,0,0,0,0,"Norman Park",0,0,0,16,0,71,8,0,0,0,0,0,0,7,4,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,71,0,0,27,0,0,0,91,0,0,0,287,0,0,0,13,6,0,5,0,0,3,0,0,0,0,0,6,0,0,0,30,56,0,0,0,0,0,11,0,0,0,12,13,85,0,3,4,0,0,"305021118",0,0,0,0,0,0,4,3,5,0,0,0,0,48,0,4,0,5,0,0,0,0,84,0,0,0,0,0,0,0,0,19
0,0,1044,0,298,21,10,20,172,0,0,0,0,210,57,15,0,207,16,0,0,0,0,0,0,8,3,4,0,0,0,0,0,5,0,0,0,0,67,0,11,0,30,0,0,0,11,0,0,0,1336,0,0,16,0,0,0,0,0,0,15,0,91,0,3,269,0,0,0,0,105,3,15,0,239,3,0,0,0,0,0,0,"Beerwah",3,0,0,16,0,244,16,0,0,0,0,0,0,4,19,0,0,12,0,0,13,0,0,0,0,0,6,0,0,0,3,0,0,108,0,0,219,0,0,166,0,0,0,240,0,0,0,1235,0,0,0,12,0,0,5,6,0,3,0,0,3,0,0,12,0,0,0,191,242,0,16,0,0,0,7,0,0,0,0,67,308,0,14,0,0,0,"316061439",0,0,0,0,0,0,0,9,19,3,7,0,6,250,0,14,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,29
0,0,301,0,72,3,3,8,41,0,0,0,0,75,3,9,0,69,3,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,3,0,0,0,3,0,0,0,513,0,0,8,0,0,0,0,0,0,12,0,64,0,0,62,0,0,0,0,16,0,3,0,77,3,3,0,0,0,0,0,"Alderley",0,0,0,12,0,64,9,3,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,21,0,0,73,0,0,48,0,0,3,105,0,0,0,367,0,0,0,8,5,3,0,3,0,3,0,0,0,0,0,12,0,0,0,53,90,0,3,0,0,0,15,0,0,0,10,15,113,0,0,4,0,0,"305031120",0,0,0,0,3,0,3,3,0,0,3,0,0,56,0,6,3,0,0,0,0,0,118,0,0,0,0,0,0,0,0,27
4,8,5995,0,1916,62,32,52,502,0,0,0,0,975,112,10,6,1015,24,0,0,0,7,6,0,34,8,0,7,0,0,0,0,8,0,0,0,0,237,0,29,0,73,0,5,0,61,9,0,0,4923,4,0,18,0,0,0,0,0,0,167,0,146,0,7,1790,0,0,0,0,384,10,27,4,1476,3,4,0,0,0,8,0,"Nambour",7,0,0,26,4,571,39,9,0,0,0,7,3,8,64,0,13,53,3,8,192,0,0,0,0,8,10,4,0,0,3,0,0,360,0,4,1384,0,0,1128,0,0,10,823,0,0,0,6589,0,3,0,15,0,3,3,16,9,0,0,0,7,0,0,42,0,0,15,1227,1108,7,87,0,0,10,3,6,0,0,34,151,1240,0,27,0,11,0,"316071548",0,0,0,0,0,0,7,53,68,10,29,0,16,661,0,75,0,12,0,9,0,0,1049,0,0,0,0,0,0,0,12,37
3,0,162,0,48,4,5,0,14,0,0,0,0,143,7,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,7,0,0,0,6,0,0,0,591,0,0,3,0,0,0,0,0,0,4,0,30,0,0,47,0,0,0,0,30,0,0,0,40,0,0,0,0,0,0,0,"Craignish - Dundowran Beach",0,0,0,4,0,74,10,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,16,0,0,39,0,0,27,0,0,0,100,0,0,0,183,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,31,28,0,13,0,0,0,0,0,0,0,0,4,136,0,3,0,0,0,"319041517",0,0,0,0,0,0,0,0,3,0,0,0,0,26,0,3,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,9
